Country Name,Country Code,Series Name,Area_Divide,Series Code,Time,Time Code,Value
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2011,YR2011,0.32705944
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2012,YR2012,0.28871792
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2013,YR2013,0.2503764
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2014,YR2014,0.21203488
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2015,YR2015,0.17369336
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2016,YR2016,0.13535184
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2017,YR2017,0.09701032
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2018,YR2018,0.0586688
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2019,YR2019,0.02032728
Algeria,DZA,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2020,YR2020,0
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2010,YR2010,0.722
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2011,YR2011,0.718981185
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2012,YR2012,0.715962371
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2013,YR2013,0.712943556
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2014,YR2014,0.709924742
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2015,YR2015,0.706905927
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2016,YR2016,0.703887113
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2017,YR2017,0.700868298
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2018,YR2018,0.700868298
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2019,YR2019,0.700868298
American Samoa,ASM,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2020,YR2020,0.700868298
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2010,YR2010,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2011,YR2011,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2012,YR2012,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2013,YR2013,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2014,YR2014,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2015,YR2015,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2016,YR2016,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2017,YR2017,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2018,YR2018,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2019,YR2019,..
American Samoa,ASM,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2020,YR2020,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2010,YR2010,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2011,YR2011,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2012,YR2012,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2013,YR2013,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2014,YR2014,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2015,YR2015,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2016,YR2016,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2017,YR2017,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2018,YR2018,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2019,YR2019,..
American Samoa,ASM,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2020,YR2020,..
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2010,YR2010,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2011,YR2011,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2012,YR2012,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2013,YR2013,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2014,YR2014,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2015,YR2015,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2016,YR2016,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2017,YR2017,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2018,YR2018,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2019,YR2019,0
Andorra,AND,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2020,YR2020,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2010,YR2010,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2011,YR2011,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2012,YR2012,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2013,YR2013,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2014,YR2014,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2015,YR2015,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2016,YR2016,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2017,YR2017,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2018,YR2018,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2019,YR2019,0
Andorra,AND,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2020,YR2020,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2010,YR2010,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2011,YR2011,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2012,YR2012,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2013,YR2013,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2014,YR2014,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2015,YR2015,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2016,YR2016,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2017,YR2017,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2018,YR2018,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2019,YR2019,0
Andorra,AND,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2020,YR2020,0
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2010,YR2010,29.0707389
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2011,YR2011,27.76785432
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2012,YR2012,26.46206917
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2013,YR2013,25.15396967
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2014,YR2014,23.84308961
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2015,YR2015,22.53427135
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2016,YR2016,21.22659649
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2017,YR2017,19.92073512
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2018,YR2018,18.67839043
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2019,YR2019,18.31929539
Angola,AGO,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2020,YR2020,17.9683211
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2010,YR2010,59.74066896
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2011,YR2011,59.04336528
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2012,YR2012,58.3460616
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2013,YR2013,57.64875791
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2014,YR2014,56.95145423
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2015,YR2015,56.25415055
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2016,YR2016,55.55684687
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2017,YR2017,54.85954319
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2018,YR2018,54.16223951
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2019,YR2019,54.16223951
Angola,AGO,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2020,YR2020,54.16223951
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2010,YR2010,8.438575752
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2011,YR2011,7.372216574
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2012,YR2012,6.305857396
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2013,YR2013,5.239498217
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2014,YR2014,4.173139039
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2015,YR2015,3.106779861
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2016,YR2016,2.040420683
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2017,YR2017,0.974061504
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2018,YR2018,0
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2019,YR2019,0
Angola,AGO,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2020,YR2020,0
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2010,YR2010,0.513663509
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2011,YR2011,0.430485311
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2012,YR2012,0.347307112
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2013,YR2013,0.264128913
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2014,YR2014,0.264128913
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2015,YR2015,0.264128913
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2016,YR2016,0.264128913
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2017,YR2017,0.264128913
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2018,YR2018,..
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2019,YR2019,..
Antigua and Barbuda,ATG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2020,YR2020,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2010,YR2010,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2011,YR2011,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2012,YR2012,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2013,YR2013,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2014,YR2014,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2015,YR2015,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2016,YR2016,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2017,YR2017,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2018,YR2018,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2019,YR2019,..
Antigua and Barbuda,ATG,People practicing open defecation rural (% of rural population),Rural,SH.STA.ODFC.RU.ZS,2020,YR2020,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2010,YR2010,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2011,YR2011,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2012,YR2012,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2013,YR2013,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2014,YR2014,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2015,YR2015,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2016,YR2016,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2017,YR2017,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2018,YR2018,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2019,YR2019,..
Antigua and Barbuda,ATG,People practicing open defecation urban (% of urban population),Urban,SH.STA.ODFC.UR.ZS,2020,YR2020,..
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2010,YR2010,1.774327746
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2011,YR2011,1.724886697
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2012,YR2012,1.675980846
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2013,YR2013,1.627158149
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2014,YR2014,1.578222119
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2015,YR2015,..
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2016,YR2016,..
Argentina,ARG,People practicing open defecation (% of population),Total,SH.STA.ODFC.ZS,2017,YR2017,..
