Country Name,Country Code,Series Name,Area_Divide,Series Code,Time,Time Code,Value
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2012,YR2012,50.1888669
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2013,YR2013,52.22600383
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2014,YR2014,54.28963615
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2015,YR2015,56.37976384
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2016,YR2016,58.49638691
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2017,YR2017,60.63950536
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2018,YR2018,62.80911918
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2019,YR2019,65.00522839
Afghanistan,AFG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2020,YR2020,66.70919426
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2010,YR2010,95.17215972
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2011,YR2011,95.69849376
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2012,YR2012,96.21027103
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2013,YR2013,96.7065609
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2014,YR2014,97.18802044
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2015,YR2015,97.65496533
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2016,YR2016,98.10790338
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2017,YR2017,98.54729837
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2018,YR2018,98.97364391
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2019,YR2019,99.18306692
Albania,ALB,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2020,YR2020,99.29879315
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2010,YR2010,92.16987391
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2011,YR2011,93.00499893
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2012,YR2012,93.84133971
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2013,YR2013,94.67889625
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2014,YR2014,95.51766855
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2015,YR2015,96.3576566
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2016,YR2016,97.19886042
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2017,YR2017,98.04128
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2018,YR2018,98.88491533
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2019,YR2019,99.20259083
Albania,ALB,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2020,YR2020,99.28127951
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2010,YR2010,97.92545892
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2011,YR2011,98.06349017
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2012,YR2012,98.20160375
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2013,YR2013,98.33979966
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2014,YR2014,98.47807791
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2015,YR2015,98.61643849
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2016,YR2016,98.7548814
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2017,YR2017,98.89340664
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2018,YR2018,99.03201422
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2019,YR2019,99.17070413
Albania,ALB,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2020,YR2020,99.30947638
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2010,YR2010,86.97813394
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2011,YR2011,87.18924221
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2012,YR2012,87.0935433
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2013,YR2013,86.98687876
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2014,YR2014,86.86984679
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2015,YR2015,86.74252429
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2016,YR2016,86.60548472
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2017,YR2017,86.45882598
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2018,YR2018,86.30309248
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2019,YR2019,86.13850411
Algeria,DZA,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2020,YR2020,85.96546957
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2010,YR2010,77.09640138
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2011,YR2011,77.44322009
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2012,YR2012,77.67187717
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2013,YR2013,77.89948063
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2014,YR2014,78.12603047
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2015,YR2015,78.35152668
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2016,YR2016,78.57596928
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2017,YR2017,78.79935824
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2018,YR2018,79.02169359
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2019,YR2019,79.24297531
Algeria,DZA,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2020,YR2020,79.46320342
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2010,YR2010,91.72733455
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2011,YR2011,91.72603257
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2012,YR2012,91.34330461
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2013,YR2013,90.96058747
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2014,YR2014,90.57788116
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2015,YR2015,90.19518567
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2016,YR2016,89.81250102
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2017,YR2017,89.42982719
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2018,YR2018,89.04716419
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2019,YR2019,88.66451202
Algeria,DZA,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2020,YR2020,88.28187068
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2010,YR2010,62.52818676
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2011,YR2011,61.37428758
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2012,YR2012,60.22057259
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2013,YR2013,59.06704178
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2014,YR2014,57.91369515
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2015,YR2015,56.76053271
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2016,YR2016,55.60755445
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2017,YR2017,54.45476038
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2018,YR2018,54.45476038
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2019,YR2019,54.45476038
American Samoa,ASM,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2020,YR2020,54.45476038
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2010,YR2010,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2011,YR2011,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2012,YR2012,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2013,YR2013,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2014,YR2014,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2015,YR2015,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2016,YR2016,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2017,YR2017,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2018,YR2018,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2019,YR2019,..
American Samoa,ASM,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2020,YR2020,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2010,YR2010,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2011,YR2011,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2012,YR2012,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2013,YR2013,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2014,YR2014,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2015,YR2015,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2016,YR2016,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2017,YR2017,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2018,YR2018,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2019,YR2019,..
American Samoa,ASM,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2020,YR2020,..
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2010,YR2010,100.0000023
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2011,YR2011,99.99999772
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2012,YR2012,100.0000035
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2013,YR2013,99.99999528
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2014,YR2014,100.0000012
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2015,YR2015,99.99999755
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2016,YR2016,99.99999506
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2017,YR2017,99.99999876
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2018,YR2018,100.0000012
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2019,YR2019,100.0000037
Andorra,AND,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2020,YR2020,100.0000037
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2010,YR2010,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2011,YR2011,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2012,YR2012,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2013,YR2013,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2014,YR2014,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2015,YR2015,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2016,YR2016,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2017,YR2017,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2018,YR2018,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2019,YR2019,100
Andorra,AND,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2020,YR2020,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2010,YR2010,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2011,YR2011,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2012,YR2012,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2013,YR2013,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2014,YR2014,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2015,YR2015,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2016,YR2016,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2017,YR2017,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2018,YR2018,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2019,YR2019,100
Andorra,AND,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2020,YR2020,100
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2010,YR2010,41.06079267
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2011,YR2011,42.32666372
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2012,YR2012,43.59147171
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2013,YR2013,44.85479322
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2014,YR2014,46.11702927
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2015,YR2015,47.37448057
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2016,YR2016,48.62794482
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2017,YR2017,49.87698012
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2018,YR2018,51.12074396
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2019,YR2019,51.39362406
Angola,AGO,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2020,YR2020,51.66032915
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2010,YR2010,16.76734328
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2011,YR2011,17.69097545
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2012,YR2012,18.61460762
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2013,YR2013,19.53823978
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2014,YR2014,20.46187195
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2015,YR2015,21.38550412
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2016,YR2016,22.30913629
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2017,YR2017,23.23276846
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2018,YR2018,24.15640063
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2019,YR2019,24.15640063
Angola,AGO,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2020,YR2020,24.15640063
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2010,YR2010,57.40339308
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2011,YR2011,58.39228689
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2012,YR2012,59.38118071
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2013,YR2013,60.37007453
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2014,YR2014,61.35896835
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2015,YR2015,62.34786216
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2016,YR2016,63.33675598
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2017,YR2017,64.3256498
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2018,YR2018,65.31454362
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2019,YR2019,65.31454362
Angola,AGO,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2020,YR2020,65.31454362
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2010,YR2010,86.32851916
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2011,YR2011,86.72044024
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2012,YR2012,87.11236131
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2013,YR2013,87.50428238
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2014,YR2014,87.50428238
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2015,YR2015,87.50428238
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2016,YR2016,87.50428238
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2017,YR2017,87.50428238
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2018,YR2018,..
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2019,YR2019,..
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),Total,SH.STA.BASS.ZS,2020,YR2020,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2010,YR2010,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2011,YR2011,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2012,YR2012,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2013,YR2013,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2014,YR2014,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2015,YR2015,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2016,YR2016,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2017,YR2017,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2018,YR2018,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2019,YR2019,..
Antigua and Barbuda,ATG,People using at least basic sanitation services rural (% of rural population),Rural,SH.STA.BASS.RU.ZS,2020,YR2020,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2010,YR2010,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2011,YR2011,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2012,YR2012,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2013,YR2013,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2014,YR2014,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2015,YR2015,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2016,YR2016,..
Antigua and Barbuda,ATG,People using at least basic sanitation services urban (% of urban population),Urban,SH.STA.BASS.UR.ZS,2017,YR2017,..
