Country Name,Country Code,Series Name,Area_Divide,Series Code,Time,Time Code,Value
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2011,YR2011,99.30976614
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2012,YR2012,99.3871004
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2013,YR2013,99.46443465
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2014,YR2014,99.5417689
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2015,YR2015,99.61910315
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2016,YR2016,99.69643741
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2017,YR2017,99.77377166
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2018,YR2018,99.77377166
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2019,YR2019,99.77377166
American Samoa,ASM,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2020,YR2020,99.77377166
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2010,YR2010,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2011,YR2011,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2012,YR2012,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2013,YR2013,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2014,YR2014,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2015,YR2015,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2016,YR2016,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2017,YR2017,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2018,YR2018,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2019,YR2019,..
American Samoa,ASM,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2020,YR2020,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2010,YR2010,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2011,YR2011,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2012,YR2012,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2013,YR2013,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2014,YR2014,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2015,YR2015,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2016,YR2016,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2017,YR2017,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2018,YR2018,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2019,YR2019,..
American Samoa,ASM,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2020,YR2020,..
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2010,YR2010,100.0000023
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2011,YR2011,99.99999772
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2012,YR2012,100.0000035
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2013,YR2013,99.99999528
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2014,YR2014,100.0000012
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2015,YR2015,99.99999755
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2016,YR2016,99.99999506
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2017,YR2017,99.99999876
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2018,YR2018,100.0000012
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2019,YR2019,100.0000037
Andorra,AND,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2020,YR2020,100.0000037
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2010,YR2010,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2011,YR2011,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2012,YR2012,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2013,YR2013,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2014,YR2014,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2015,YR2015,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2016,YR2016,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2017,YR2017,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2018,YR2018,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2019,YR2019,100
Andorra,AND,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2020,YR2020,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2010,YR2010,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2011,YR2011,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2012,YR2012,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2013,YR2013,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2014,YR2014,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2015,YR2015,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2016,YR2016,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2017,YR2017,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2018,YR2018,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2019,YR2019,100
Andorra,AND,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2020,YR2020,100
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2010,YR2010,50.37684093
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2011,YR2011,51.17483374
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2012,YR2012,51.9685411
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2013,YR2013,52.75734684
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2014,YR2014,53.5415069
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2015,YR2015,54.31692835
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2016,YR2016,55.08427644
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2017,YR2017,55.84290632
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2018,YR2018,56.59174872
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2019,YR2019,56.88303903
Angola,AGO,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2020,YR2020,57.16773762
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2010,YR2010,24.87757885
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2011,YR2011,25.24630648
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2012,YR2012,25.61434935
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2013,YR2013,25.98170746
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2014,YR2014,26.34838081
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2015,YR2015,26.7143694
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2016,YR2016,27.07967323
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2017,YR2017,27.4442923
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2018,YR2018,27.80822661
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2019,YR2019,27.80822661
Angola,AGO,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2020,YR2020,27.80822661
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2010,YR2010,67.53061123
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2011,YR2011,68.08355348
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2012,YR2012,68.62896
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2013,YR2013,69.16683077
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2014,YR2014,69.69716582
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2015,YR2015,70.21996512
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2016,YR2016,70.73522869
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2017,YR2017,71.24295652
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2018,YR2018,71.74314862
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2019,YR2019,71.74314862
Angola,AGO,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2020,YR2020,71.74314862
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2010,YR2010,97.08870448
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2011,YR2011,96.97219841
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2012,YR2012,96.85569235
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2013,YR2013,96.73918628
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2014,YR2014,96.73918628
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2015,YR2015,96.73918628
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2016,YR2016,96.73918628
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2017,YR2017,96.73918628
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2018,YR2018,..
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2019,YR2019,..
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),Total,SH.H2O.BASW.ZS,2020,YR2020,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2010,YR2010,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2011,YR2011,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2012,YR2012,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2013,YR2013,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2014,YR2014,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2015,YR2015,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2016,YR2016,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2017,YR2017,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2018,YR2018,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2019,YR2019,..
Antigua and Barbuda,ATG,People using at least basic drinking water services rural (% of rural population),Rural,SH.H2O.BASW.RU.ZS,2020,YR2020,..
Antigua and Barbuda,ATG,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2010,YR2010,..
Antigua and Barbuda,ATG,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2011,YR2011,..
Antigua and Barbuda,ATG,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2012,YR2012,..
Antigua and Barbuda,ATG,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2013,YR2013,..
Antigua and Barbuda,ATG,People using at least basic drinking water services urban (% of urban population),Urban,SH.H2O.BASW.UR.ZS,2014,YR2014,..
